순서,시도,시군구,주택유형,겨울철_실내라돈농도
4299,서울특별시,영등포구,연립다세대,71.2
4300,서울특별시,영등포구,단독주택 ,62.9
4301,서울특별시,용산구,단독주택 ,57
4302,서울특별시,용산구,단독주택 ,26.9
4303,서울특별시,용산구,단독주택 ,18.7
4304,서울특별시,용산구,연립다세대,81.6
4305,서울특별시,용산구,연립다세대,100.4
4306,서울특별시,용산구,연립다세대,82.2
4307,서울특별시,용산구,단독주택 ,54.1
4308,서울특별시,용산구,단독주택 ,13.8
4309,서울특별시,용산구,단독주택 ,50.5
4310,서울특별시,용산구,단독주택 ,73.1
4311,서울특별시,용산구,단독주택 ,119.3
4312,서울특별시,용산구,연립다세대,45.7
4313,서울특별시,용산구,연립다세대,34.9
4314,서울특별시,용산구,단독주택 ,113.2
4315,서울특별시,용산구,단독주택 ,33.5
4316,서울특별시,용산구,단독주택 ,24.5
4317,서울특별시,은평구,연립다세대,34.8
4318,서울특별시,은평구,단독주택 ,61.4
4319,서울특별시,은평구,연립다세대,31.7
4320,서울특별시,은평구,단독주택 ,55.9
4321,서울특별시,은평구,단독주택 ,17.8
4322,서울특별시,은평구,단독주택 ,42.9
4323,서울특별시,은평구,연립다세대,57.1
4324,서울특별시,은평구,연립다세대,57.1
4325,서울특별시,은평구,연립다세대,35.1
4326,서울특별시,종로구,단독주택 ,217
4327,서울특별시,종로구,단독주택 ,78
4328,서울특별시,종로구,연립다세대,59.5
4329,서울특별시,종로구,연립다세대,29.9
4330,서울특별시,중구,단독주택 ,89.6
4331,서울특별시,중구,단독주택 ,241
4332,서울특별시,중구,단독주택 ,77.7
4333,서울특별시,중구,연립다세대,51.8
4334,서울특별시,중구,단독주택 ,25.7
4335,서울특별시,중구,단독주택 ,27.1
4336,서울특별시,중구,단독주택 ,42.8
4337,서울특별시,중구,단독주택 ,142.9
4338,서울특별시,중구,단독주택 ,587.5
4339,서울특별시,중구,단독주택 ,66.2
4340,서울특별시,중구,연립다세대,43.9
4341,서울특별시,중구,단독주택 ,40.2
4342,서울특별시,중구,연립다세대,23.4
4343,서울특별시,중구,단독주택 ,55.2
4344,서울특별시,중구,연립다세대,105.4
4345,서울특별시,중랑구,단독주택 ,121.1
4346,서울특별시,중랑구,단독주택 ,87
4347,서울특별시,중랑구,단독주택 ,32.9
4348,서울특별시,중랑구,단독주택 ,32.5
4349,서울특별시,중랑구,연립다세대,100.9
4350,서울특별시,중랑구,단독주택 ,81.3
4351,서울특별시,중랑구,연립다세대,37.6
4352,서울특별시,중랑구,단독주택 ,35.3
4353,서울특별시,중랑구,연립다세대,79.4
4354,서울특별시,중랑구,단독주택 ,18.6
4355,서울특별시,중랑구,연립다세대,24.2
4356,서울특별시,중랑구,연립다세대,59.3
4357,서울특별시,중랑구,단독주택 ,45.4
4358,서울특별시,중랑구,단독주택 ,33
4359,서울특별시,중랑구,연립다세대,33.7
4360,서울특별시,중랑구,단독주택 ,26.8
4361,서울특별시,중랑구,연립다세대,10.8
4362,서울특별시,중랑구,단독주택 ,50.1
4363,서울특별시,중랑구,단독주택 ,20.9
4364,서울특별시,중랑구,연립다세대,40
4365,서울특별시,중랑구,단독주택 ,23.9
4366,서울특별시,중랑구,단독주택 ,53.7
4367,서울특별시,중랑구,연립다세대,45.4
4368,세종특별자치시,,단독주택 ,339
4369,세종특별자치시,,단독주택 ,23.9
4370,세종특별자치시,,단독주택 ,68.6
4371,세종특별자치시,,단독주택 ,107.5
4372,세종특별자치시,,단독주택 ,116.8
4373,세종특별자치시,,단독주택 ,140.6
4374,세종특별자치시,,단독주택 ,77.2
4375,세종특별자치시,,단독주택 ,28.8
4376,세종특별자치시,,단독주택 ,59
4377,세종특별자치시,,단독주택 ,120.8
